ts,dt,hype_close,btc_close,ratio,beta,correlation,half_life,zscore_raw,raw_zscore,raw_ratio_rsi,raw_ratio_stoch_rsi,raw_ratio_macd,raw_ratio_ema_cross,raw_ratio_ema_trend,raw_ratio_vwap_dev,raw_obi_diff,raw_cvd_diff,raw_depth_skew_diff,raw_basis_diff,raw_funding_diff,sig_zscore,sig_ratio_rsi,sig_ratio_stoch_rsi,sig_ratio_macd,sig_ratio_ema_cross,sig_ratio_ema_trend,sig_ratio_vwap_dev,sig_obi_diff,sig_cvd_diff,sig_depth_skew_diff,sig_basis_diff,sig_funding_diff,weighted_sum,action,position,hype_hs_mid,btc_hs_mid,hype_bn,btc_bn,hype_funding,btc_funding
1771635000,2026-02-21 00:50:00,30.1810,67846.80,0.00044484,1.1883,0.6737,7.8,0.6470,0.646965,45.420811,3.747633,-0.000000,0.016375,0.249216,-0.411316,0.000000,-0.197049,0.000000,-116.004153,-0.000065,-0.3235,0.1526,1.0000,-0.8670,0.0164,0.1246,0.8226,0.0000,-0.6568,0.0000,1.0000,0.0650,-0.0034,FLAT,0.0000|0.000000,29.8570,67905.50,30.1810,67846.80,-0.000033,0.000032
1771635300,2026-02-21 00:55:00,30.1870,67805.20,0.00044520,1.0000,0.0000,8.0,0.8234,0.823386,47.916703,14.980624,-0.000000,0.000435,0.233879,-0.320593,0.000000,0.041035,0.000000,-122.291458,-0.000065,-0.4117,0.0694,1.0000,-0.8566,0.0004,0.1169,0.6412,0.0000,0.1368,0.0000,1.0000,0.0650,0.0225,FLAT,0.0000|0.000000,29.8575,67905.00,30.1870,67815.90,-0.000033,0.000032
1771635300,2026-02-21 00:55:00,30.1870,67805.20,0.00044520,1.1876,0.6724,8.0,0.8234,0.823386,47.916703,14.980624,-0.000000,0.000435,0.233879,-0.320593,0.000000,0.038136,0.000000,-122.530822,-0.000065,-0.4117,0.0694,1.0000,-0.8566,0.0004,0.1169,0.6412,0.0000,0.1271,0.0000,1.0000,0.0650,0.0217,FLAT,0.0000|0.000000,29.8570,67905.50,30.1870,67815.90,-0.000033,0.000032
1771635600,2026-02-21 01:00:00,30.1650,67850.90,0.00044458,1.0000,0.0000,8.0,0.4942,0.494203,44.161105,0.000000,-0.000000,-0.026450,0.211939,-0.437472,0.000000,-0.586358,0.000000,-109.912699,-0.000065,-0.2471,0.1946,1.0000,-0.9245,-0.0265,0.1060,0.8749,0.0000,-1.0000,0.0000,1.0000,0.0650,-0.0186,FLAT,0.0000|0.000000,29.8575,67905.00,30.1650,67850.90,-0.000033,0.000032
1771635600,2026-02-21 01:00:00,30.1650,67850.90,0.00044458,1.2161,0.6866,8.0,0.4942,0.494203,44.161105,0.000000,-0.000000,-0.026450,0.211939,-0.437472,0.000000,-0.586358,0.000000,-110.152145,-0.000065,-0.2471,0.1946,1.0000,-0.9245,-0.0265,0.1060,0.8749,0.0000,-1.0000,0.0000,1.0000,0.0650,-0.0186,FLAT,0.0000|0.000000,29.8570,67905.50,30.1650,67850.90,-0.000033,0.000032
1771635900,2026-02-21 01:05:00,30.1560,67878.60,0.00044426,1.0000,0.0000,7.7,0.3222,0.322168,42.362034,0.000000,-0.000000,-0.053224,0.188125,-0.492892,0.000000,0.017050,0.000000,-102.874573,-0.000065,-0.1611,0.2546,1.0000,-0.9832,-0.0532,0.0941,0.9858,0.0000,0.0568,0.0000,1.0000,0.0650,0.0871,FLAT,0.0000|0.000000,29.8575,67905.00,30.1560,67878.60,-0.000033,0.000032
1771635900,2026-02-21 01:05:00,30.1560,67878.60,0.00044426,1.2116,0.6862,7.7,0.3222,0.322168,42.362034,0.000000,-0.000000,-0.053224,0.188125,-0.492892,0.000000,0.017050,0.000000,-103.114038,-0.000065,-0.1611,0.2546,1.0000,-0.9832,-0.0532,0.0941,0.9858,0.0000,0.0568,0.0000,1.0000,0.0650,0.0871,FLAT,0.0000|0.000000,29.8570,67905.50,30.1560,67878.60,-0.000033,0.000032
1771636200,2026-02-21 01:10:00,30.2110,67898.70,0.00044494,1.0000,0.0000,8.2,0.6583,0.658278,47.352928,20.416511,-0.000000,-0.055113,0.175050,-0.326908,0.000000,-0.136569,0.000000,-117.938213,-0.000065,-0.3291,0.0882,0.9861,-0.8626,-0.0551,0.0875,0.6538,0.0000,-0.4552,0.0000,1.0000,0.0650,-0.0134,FLAT,0.0000|0.000000,29.8575,67905.00,30.2110,67898.70,-0.000033,0.000032
1771636200,2026-02-21 01:10:00,30.2110,67898.70,0.00044494,1.1901,0.6762,8.2,0.6583,0.658278,47.352928,20.416511,-0.000000,-0.055113,0.175050,-0.326908,0.000000,-0.136569,0.000000,-118.177355,-0.000065,-0.3291,0.0882,0.9861,-0.8626,-0.0551,0.0875,0.6538,0.0000,-0.4552,0.0000,1.0000,0.0650,-0.0134,FLAT,0.0000|0.000000,29.8570,67905.50,30.2110,67898.70,-0.000033,0.000032
1771636500,2026-02-21 01:15:00,30.2830,67839.40,0.00044639,1.0000,0.0000,9.2,1.3808,1.380762,56.102415,56.208499,-0.000000,-0.019955,0.181005,-0.001824,0.000000,1.006681,0.000000,-150.177773,-0.000065,-0.6904,-0.2034,-0.2069,-0.5029,-0.0200,0.0905,0.0036,0.0000,1.0000,0.0000,1.0000,0.0650,-0.0827,FLAT,0.0000|0.000000,29.8575,67905.00,30.2830,67839.40,-0.000033,0.000032
1771636500,2026-02-21 01:15:00,30.2830,67839.40,0.00044639,1.1621,0.6712,9.2,1.3808,1.380762,56.102415,56.208499,-0.000000,-0.019955,0.181005,-0.001824,0.000000,1.006681,0.000000,-150.416585,-0.000065,-0.6904,-0.2034,-0.2069,-0.5029,-0.0200,0.0905,0.0036,0.0000,1.0000,0.0000,1.0000,0.0650,-0.0827,FLAT,0.0000|0.000000,29.8570,67905.50,30.2830,67839.40,-0.000033,0.000032
1771636800,2026-02-21 01:20:00,30.1990,67832.90,0.00044520,1.0000,0.0000,8.5,0.7669,0.766866,48.889170,26.700899,-0.000000,-0.023309,0.170811,-0.257229,0.000000,-0.594189,0.000000,-123.712275,-0.000065,-0.3834,0.0370,0.7766,-0.4599,-0.0233,0.0854,0.5145,0.0000,-1.0000,0.0000,1.0000,0.0650,-0.0537,FLAT,0.0000|0.000000,29.8575,67905.00,30.1990,67832.90,-0.000033,0.000032
1771636800,2026-02-21 01:20:00,30.1990,67832.90,0.00044520,1.1740,0.6695,8.5,0.7669,0.766866,48.889170,26.700899,-0.000000,-0.023309,0.170811,-0.257229,0.000000,-0.594189,0.000000,-123.951554,-0.000065,-0.3834,0.0370,0.7766,-0.4599,-0.0233,0.0854,0.5145,0.0000,-1.0000,0.0000,1.0000,0.0650,-0.0537,FLAT,0.0000|0.000000,29.8570,67905.50,30.1990,67832.90,-0.000033,0.000032
